#NAME	EI_01	EI_02	EI_03	EI_04	EI_05	EI_06	EI_07	EI_08	EI_09	EI_10	EI_11	EI_12	EI_13	EI_14	EI_15	EI_16	EI_17	EI_18	EI_19	EI_20	EI_21	EI_22	EI_23	EI_24
#CLASS:Condition	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected
#CLASS:Treatment	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin
#CLASS:Sex	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male
ENSMUSG00000024188	4.077369	4.708268	4.048573	3.654009	0.787352	2.518659	2.833196	2.55597	1.552909	1.153711	3.146325	3.549833	0	1.284748	2.478788	0	1.723769	1.243097	1.409607	1.892949	2.010201	0	1.96633	0.961891
ENSMUSG00000024190	5.708077533	4.951916908	14.00815898	6.178695301	30.97058108	8.712648596	4.462205091	3.866349927	5.647877596	10.11970616	5.013516552	9.733087304	10.449342	7.136316346	4.789928158	6.855884662	6.374167131	5.340745033	7.058783253	11.24163452	12.46021452	14.09600619	26.85805538	7.805849604
ENSMUSG00000024191	22.24249871	14.92851652	22.22095612	12.0739409	16.65881761	13.96759839	31.69513687	21.0236067	10.41820354	12.18826344	14.21157984	14.83024336	8.265631108	6.317518946	14.01670436	14.45997443	10.8696939	8.588491553	12.78601156	10.44545107	8.228149	10.61396594	11.08736114	6.79019454
ENSMUSG00000024193	8.395757	12.755723	11.118209	6.97064	6.057893	8.133999	3.060894	4.589798	5.388146	9.483715	5.784561	4.877277	8.20303	7.470205	6.979511	4.482111	5.41108	7.003833	7.662406	5.483339	7.830342	5.060512	7.67593	5.169354
ENSMUSG00000024194	100.9587012	65.77902322	83.32919085	57.32276261	62.17263603	75.87660277	71.45981428	87.19463847	42.8450422	45.00597523	56.13123225	68.0356888	68.45368335	49.55248708	62.152463	59.21165022	49.9034952	42.66725584	61.96011741	57.57314973	45.94018436	46.30614418	52.22910024	45.8170415
ENSMUSG00000024197	18.77035	17.52352	40.243622	14.588805	22.749174	13.38476	12.739629	12.083026	10.554154	7.597052	9.00803	12.312259	8.521157	9.176047	10.68243	16.206495	12.163869	11.443639	11.620224	12.243039	16.345205	9.166886	13.355991	10.177815
ENSMUSG00000024208	86.540871	113.889656	70.523712	34.559731	61.818237	60.515274	210.206116	113.874222	39.664185	71.100533	42.656536	65.301857	42.998287	42.183628	74.624626	59.420807	38.669472	36.370045	46.351265	52.271286	46.481903	42.266239	49.079735	42.202782
ENSMUSG00000024212	5.970686	6.378458	9.071426	6.13916	6.197731	4.709331	1.70357	3.175775	5.156595	5.048729	5.026893	3.561424	5.572712	5.310401	4.054841	4.547933	5.380577	6.407239	4.715905	4.029466	5.169803	4.185171	4.370111	5.060911
ENSMUSG00000024213	23.642672	22.430927	23.445822	19.462679	20.020868	17.0627	12.826256	16.5979	14.046238	11.331879	19.211552	17.652647	21.765341	16.721388	15.798609	11.795665	16.050982	16.820677	15.871508	14.234748	12.276433	14.247643	14.920845	12.394032
ENSMUSG00000024217	33.8916487	42.47142626	41.96538855	27.78155271	31.27057878	30.96967914	47.85109059	39.43372486	15.58827064	16.42201074	18.98861763	22.90864472	19.87044658	18.08973123	24.71319833	23.71892705	19.26539942	18.3199447	19.73424257	21.28336958	17.48685486	17.13438849	20.44950499	18.22259724
ENSMUSG00000024218	11.14779	8.862924	15.088701	8.287276	10.910317	9.088867	10.176416	11.314939	7.045487	7.158318	9.815207	9.509302	9.951721	6.693	5.366556	7.933536	8.080812	6.326354	8.531529	7.815922	6.721024	6.7589	8.060743	7.269838
ENSMUSG00000024220	3.547557848	2.634141314	7.034194311	4.890969738	2.56937008	3.196416375	3.190063292	2.294436012	2.542307174	4.051925387	2.790004945	6.038280363	1.674068985	3.25238201	6.197639763	4.363356621	3.565237209	3.318207107	3.874212073	4.556781733	0.561234668	4.90963658	5.310939994	6.550339642
ENSMUSG00000024222	61.372009	34.284943	60.132626	71.679565	69.402092	19.107206	19.503748	24.991592	23.965202	11.407134	24.715794	8.501906	24.999638	26.622047	28.15704	33.699608	4.920328	11.946401	17.374123	25.835352	12.702443	7.056016	17.717197	13.559829
ENSMUSG00000024228	10.739723	18.050606	10.018054	11.765397	10.234185	13.840429	11.150359	8.306024	13.520122	10.695756	13.01783	8.789566	9.554067	12.259449	10.056939	15.689259	13.886133	15.217325	14.0258	7.460344	9.354034	12.682895	13.883144	14.87444
ENSMUSG00000024231	10.12532851	9.919764014	9.789723814	8.479031483	5.873457613	8.836479339	8.826904847	4.492715481	6.149322158	8.668043346	8.436177343	7.543934926	5.901481367	6.74330273	6.091533832	7.527204219	8.632510323	6.173431458	4.646515238	5.615377546	5.12382741	7.551322417	5.786745178	6.318074572
ENSMUSG00000024236	1.56259432	2.048151356	4.952253318	0.40648117	0.932453839	2.197706267	0.771007213	1.24226618	3.30913912	0.542910247	2.484821987	2.246853964	2.860284996	3.127287354	1.128068767	2.769653875	4.821820733	3.852811502	2.555607207	3.379156285	4.947792441	3.73542262	3.930866683	3.853202535
ENSMUSG00000024241	3.232521	4.590831	4.884256	3.515823	2.414766	3.385877	0.844143	1.291052	3.166102	3.501231	4.035497	2.399119	2.575712	3.812668	1.813146	3.192063	5.041273	5.800725	2.651708	2.306552	4.27554	4.681813	4.124057	4.184465
ENSMUSG00000024242	5.378613	10.173418	12.481839	6.34087	7.272639	5.606665	3.886464	3.92867	5.459275	6.57325	6.198259	4.074777	5.145175	5.783654	4.502173	5.947767	6.384157	6.758833	4.581517	3.888211	6.482296	5.769954	6.67776	5.741687
ENSMUSG00000024247	10.218657	5.725496	8.883247	6.95735	14.268858	9.307359	12.034476	15.63678	11.286779	11.043277	19.68816	14.250149	14.723623	14.596417	12.40819	4.621605	9.895813	9.818853	10.16439	11.002388	8.493876	5.559896	7.304062	5.015658
ENSMUSG00000024248	95.535469	166.4944799	121.4075021	164.33288	91.610161	73.77948	73.978195	138.8227203	50.41701307	78.04023107	63.461185	83.37077004	85.21398623	74.30960343	60.942581	70.05700884	62.93893503	69.44599168	76.74815841	62.6434099	67.38238253	57.0753577	62.83095162	57.58357687
ENSMUSG00000024254	14.93215918	23.72879147	6.675547485	21.21033158	9.272761394	16.1027107	6.360989298	10.52734056	20.03345298	21.22638239	22.00659923	13.69030123	20.39156028	24.81874198	19.77729978	16.80531121	27.11246759	32.62864259	27.54465173	21.01883593	21.720442	17.19645144	19.27247028	20.12678038
ENSMUSG00000024258	11.837797	10.279418	9.463234	7.213619	10.675087	10.312498	20.376465	15.519572	5.928265	7.729474	7.308696	10.71839	7.452134	6.315078	8.126469	6.643652	7.347991	5.335243	5.250136	11.530748	8.186557	6.142228	7.299669	4.636041
ENSMUSG00000024259	8.334478	10.987339	12.595613	11.719591	9.08062	11.463923	6.64134	5.972225	7.929435	8.249186	9.675617	7.542963	7.516005	8.612141	7.32779	8.024343	9.147802	10.170577	7.62427	7.852465	8.888251	8.392347	8.769691	11.015471
ENSMUSG00000024260	4.122591	6.500947	4.624786	3.156136	3.553086	2.88985	0.516931	1.182082	3.882242	2.500112	3.936563	2.6116	2.719277	3.587463	1.8767	2.170302	2.927629	4.708966	4.992548	3.536737	5.293371	4.217712	4.314199	4.023038
ENSMUSG00000024270	1.422471	1.189965	6.286589	0.923859	1.133837	1.14578	0.50571	0.50117	0.462223	0.216431	0.465539	0.267458	0.539425	0.435039	0.486439	0.481522	0.71011	0.489007	0.402374	0.618621	0.686848	0.531966	0.624554	0.255113
ENSMUSG00000024271	12.271401	8.983572	17.394566	9.96829	9.297111	9.470157	4.303403	6.077381	7.383087	5.719784	8.191573	6.958925	7.167416	7.12525	4.803175	6.213913	10.13592	7.831436	7.835394	8.252258	8.794847	7.081464	7.503782	7.429877
ENSMUSG00000024273	6.052722	4.369998	5.770917	4.588889	4.150562	4.410174	5.24615	3.175214	3.151758	3.933773	3.259213	4.722942	2.873841	2.67323	3.455791	4.865788	3.898137	1.43015	3.644177	3.568178	3.271644	2.684275	1.764722	3.139328
ENSMUSG00000024277	8.763589	6.514891	8.570492	6.067008	5.26051	0.640365	2.551791	4.947116	4.493631	2.8701	4.008384	3.317992	9.015034	8.009952	6.864578	3.886901	4.427215	1.703265	3.811831	4.452697	5.476408	3.676803	3.993187	3.308908
ENSMUSG00000024283	3.016722268	9.547129648	14.00320484	10.1282792	8.777150433	1.874913558	4.785667001	1.594010144	5.55743564	1.577859757	4.412194973	6.366715709	1.004130909	2.42586382	4.645179552	5.40416162	8.017534434	8.10067974	5.641806181	1.566844423	1.850379122	2.223539461	6.385438139	2.518173453
ENSMUSG00000024286	15.761621	17.773291	19.241068	17.046522	16.444401	16.064213	12.545633	12.001584	15.994226	14.53723	14.912027	11.957121	15.180278	15.583115	13.835813	13.368826	16.242023	16.616472	15.104574	12.650705	17.64649	16.414116	16.309053	16.799866
ENSMUSG00000024287	7.007933	6.469094	10.730647	4.667355	4.791962	5.999358	5.424764	5.01602	3.772719	4.017302	4.520805	5.032267	3.600992	3.87123	3.235209	5.2441	5.483859	4.175374	3.788502	3.877631	3.264739	4.228107	3.678122	3.59102
ENSMUSG00000024290	4.153507	6.023076	9.316031	4.870666	4.488935	4.071028	2.283573	2.540623	4.751394	3.636791	4.685468	3.524322	3.778765	4.665674	3.079609	4.161149	5.198919	6.338884	4.38023	3.856759	4.962886	5.250638	5.075354	5.300325
ENSMUSG00000024292	6.273859548	2.116511165	0.660350918	9.320745557	4.015827835	33.94074089	100.0260725	135.378862	183.1731429	101.2273797	105.9541965	140.3053953	122.5349654	171.6153491	166.9232882	112.6299586	84.82679107	77.98311899	98.12130482	156.0335106	98.22846499	109.9125579	110.1173895	109.3120979
ENSMUSG00000024293	1.209786	3.135092	5.1637	2.203874	2.557684	2.235338	2.985975	1.052768	2.208501	2.21085	2.609852	2.243805	0.050472	2.062574	1.996423	1.331845	2.878124	1.63578	1.829984	0.584944	2.061823	1.181159	0.562744	1.498465
ENSMUSG00000024294	3.772781942	5.288832453	2.65735251	4.137756487	6.055373971	4.936425163	1.758390032	0.704165843	4.913744832	1.123555532	5.342437884	2.135525467	3.29947773	4.689589978	2.663994776	1.07209953	4.194162184	2.122694302	6.006557175	4.748787785	4.23507528	2.386581783	5.097903203	4.371004594
ENSMUSG00000024298	0.44846	4.074117	2.334495	1.243037	1.090954	0.948402	0.197683	0.428926	4.453533	4.344018	3.228162	0.72808	0.948695	3.927452	1.123166	2.241182	3.052088	4.952569	1.535463	1.446995	4.916729	5.172235	4.612899	4.274042
ENSMUSG00000024304	11.481382	11.318545	15.984887	11.878655	12.915726	13.615075	7.263819	9.999372	22.153393	12.782705	23.967207	14.1439	16.762268	19.726122	12.495092	11.739299	22.173437	23.403288	21.302534	16.625902	20.24498	18.005327	22.092205	24.208317
ENSMUSG00000024308	60.36920125	23.39865919	94.19508417	21.29687668	31.72351994	44.65926046	26.42142231	44.52858181	40.19827425	32.16020459	35.06038071	25.66158144	52.3637474	49.46001857	37.10974883	24.77650099	33.17566075	29.51584769	50.07812731	48.63980723	43.96979557	26.71478472	30.41530538	34.85757745
ENSMUSG00000024309	73.14957715	51.41207705	70.43417927	46.94194045	48.70871978	61.01995405	53.43741062	39.42570515	28.40839469	25.00201324	39.99656214	37.76339376	43.33235671	37.68411009	35.81814408	30.49317829	38.70692759	36.56059507	38.08821741	40.8047424	30.39566576	39.60602924	23.2722644	24.8417951
ENSMUSG00000024312	21.306551	17.449507	30.992756	15.038314	14.216527	13.972755	4.948474	6.412299	8.663591	6.315791	12.68824	10.126987	9.487988	9.155871	10.259084	8.747633	13.254431	10.431592	7.838198	7.398871	8.074977	7.407041	8.434428	7.649364
ENSMUSG00000024317	2.497707	2.773074	4.992113	3.250937	1.572646	2.474925	6.667217	2.354126	0	4.141749	1.436851	2.055838	2.648784	1.15442	2.829963	2.87731	1.840649	2.253197	0.719225	1.369024	0.582284	1.669349	1.980182	3.879902
ENSMUSG00000024319	9.937263	13.34859	9.795497	7.545546	7.184374	5.710088	2.874881	4.144526	6.129939	6.933683	4.662814	6.491216	6.487847	5.849278	5.28451	4.055974	7.340965	6.603652	6.457241	5.675673	7.198398	6.791565	5.595834	5.783614
ENSMUSG00000024325	15.303666	12.552423	22.315958	13.791997	8.590359	9.669271	7.012227	10.790668	7.380813	7.014504	10.738315	9.877076	8.370069	7.958827	8.62264	8.481215	10.445629	9.474409	11.52376	10.013921	11.943162	9.483189	8.694433	8.316262
ENSMUSG00000024327	63.48758759	29.25317675	93.46893238	25.01098285	33.2600338	38.68118149	16.50040217	19.9639526	16.32884163	8.163373182	28.34729744	25.77777413	16.35362644	25.2907468	9.530112765	21.86661424	28.51017343	32.08225936	20.4976685	23.57910645	18.29968796	17.76722277	24.77564047	14.75002272
ENSMUSG00000024331	6.729531	7.622808	11.832017	7.605906	7.838361	9.480747	8.401238	9.424637	13.260135	8.000433	9.756842	6.424386	8.588996	11.208522	11.814844	7.476259	11.025579	10.278199	8.24424	11.408573	12.576464	8.718911	8.305151	8.922728
ENSMUSG00000024335	16.85922109	17.57519019	23.84617219	15.80637305	14.50267957	13.65181865	6.864588264	7.111693747	9.009871031	11.68394014	13.27187669	11.45062721	10.73778148	11.21314153	9.830113486	8.703616098	12.99338249	15.25436208	10.74495176	10.50914895	11.95275413	12.11748269	12.05478687	9.166687052
ENSMUSG00000024338	54.39516734	8.645893636	43.03960644	13.83490075	12.769144	28.20313534	46.76360501	56.20953763	26.79906367	25.08936505	24.46123845	30.39130252	33.56005231	33.36480063	42.78899906	17.25011699	27.16410492	18.42323279	28.65107171	28.97502596	30.82293957	17.70957185	16.44319726	23.43194348
ENSMUSG00000024339	15.33778599	7.466790204	18.35861248	9.591681199	7.492418453	8.593948875	5.439352573	10.41307246	12.87479437	6.900424395	10.54724878	8.913653041	13.58162867	11.46703207	12.30965211	5.888480769	11.35893562	9.552401546	12.12970746	12.39045915	12.65490613	8.078067401	8.174341239	9.18880866
ENSMUSG00000024346	39.111423	43.223618	39.354614	23.453485	32.59573	30.6679	80.311058	60.464462	22.780676	27.565914	21.892122	33.565659	26.60191	24.726416	38.514214	33.452602	23.830704	19.996313	23.631472	28.147211	22.983	25.642956	20.514429	15.865132
ENSMUSG00000024352	2.191171	2.551245	3.009611	1.669343	0.961419	3.643012	5.095717	3.077419	1.537975	1.079171	0	2.173339	1.626507	1.060769	0.687456	2.839906	0.957775	0.439576	1.179437	1.420201	1.105081	0.470051	0.831024	2.980326
ENSMUSG00000024354	7.657415	9.228821	2.002345	5.534959	5.868335	6.492423	12.139517	15.665209	20.512959	11.831667	10.255286	13.925282	17.587225	25.157389	23.410191	24.664873	17.478882	13.063935	19.217936	17.688259	19.137634	14.979792	22.747068	23.557089
ENSMUSG00000024357	51.22266	35.814018	45.813786	39.513325	40.814289	41.175434	30.004105	40.827038	32.510193	24.437405	38.820026	38.950123	41.155025	36.306499	39.144577	36.015457	34.617981	35.916016	34.560421	45.02264	37.640289	36.197876	37.178188	31.855217
ENSMUSG00000024359	484.832611	405.797668	740.768311	446.128265	488.452759	308.502655	86.628777	149.582138	154.268784	96.620125	251.334732	158.16423	175.763077	171.672089	134.024841	161.196259	189.749771	191.823593	159.758057	143.52446	159.905121	147.343109	156.311462	149.539841
ENSMUSG00000024360	30.88204106	34.05554676	53.79556734	29.06153897	41.10016175	28.63239796	28.62917087	23.85963977	19.33020821	18.21697215	22.17059244	19.62531418	19.02015446	18.85920456	21.65832832	20.62140382	22.90093059	21.93330217	17.73102041	16.42706985	17.76094946	15.86507834	17.51665051	18.96372814
ENSMUSG00000024369	19.59951919	15.08373404	21.04714583	11.50763226	10.19040579	12.6136839	10.12512863	9.952517504	6.148000231	6.919862282	8.892653715	8.845571931	10.42742477	7.974902785	7.43425868	10.52155158	8.900990872	8.686156365	9.292119176	11.09452971	9.998455375	10.01540717	11.85349694	9.784092391
ENSMUSG00000024371	17.93798249	12.93659242	21.98382183	22.91034313	19.43291762	18.64499742	12.00890058	25.5333356	27.14412234	43.52402954	29.97985885	32.99291647	26.77037594	30.39463832	28.23647273	20.650599	35.92042317	34.08922854	25.93089147	25.49102891	30.93011063	35.20128623	23.29190295	23.06612229
ENSMUSG00000024378	18.521744	21.449799	3.586565	12.98335	10.178317	32.731148	29.990139	22.316198	41.831184	26.492104	28.416056	22.055426	23.134666	33.705418	28.08168	32.294693	24.028915	24.453806	32.853172	24.275991	26.69746	37.718147	25.344139	33.662994
ENSMUSG00000024381	13.12255369	8.43463305	27.498083	8.430711698	9.419515378	9.757478	5.625483	6.452716667	5.163806	4.131937	6.460525	4.90017	6.971692487	5.473221	5.954432	5.13099557	5.836175097	7.052264	5.560752	6.784615	5.397129595	3.970871	4.42867	4.618068436
ENSMUSG00000024382	9.192793	8.737321	12.000957	9.234617	9.136132	7.361443	5.256327	8.331158	4.647312	1.597476	7.931689	6.760209	6.003273	5.445533	4.40034	6.579977	7.302079	7.049025	4.508076	5.114711	4.242231	6.132304	5.830139	4.626034
ENSMUSG00000024386	233.847336	131.745544	127.232841	273.33075	200.112198	252.968536	273.336975	366.012878	298.797485	236.069778	306.288849	382.296082	377.6539	319.521454	369.739471	263.501587	280.118073	237.943237	337.298187	374.710663	318.234863	295.110504	275.892365	296.105194
ENSMUSG00000024387	107.241844	81.101395	83.263992	76.167267	71.311264	85.380264	61.323078	67.997452	47.439205	53.29723	69.030548	59.596313	62.279175	56.377377	51.706772	52.841675	53.554909	65.227974	54.527012	63.079536	45.054787	41.771099	49.726151	47.575176
ENSMUSG00000024391	217.636353	136.609436	47.246826	236.201431	201.989517	148.486694	488.212738	463.544617	249.600113	226.477203	201.093246	230.656265	288.55658	271.217987	343.966003	209.937729	199.75618	180.961823	231.356766	277.346924	200.408615	161.046829	142.557968	122.410454
ENSMUSG00000024392	24.9361592	23.83173481	29.66487371	20.75710107	22.39502542	21.42434932	5.249713729	10.81047115	18.33463264	18.31107778	19.02826302	16.13569532	18.27606081	19.97984075	15.13377044	12.93487792	21.48318477	23.44957795	18.84057896	17.9806882	21.57254872	19.56506079	18.95019343	17.85517105
ENSMUSG00000024393	22.82185624	24.62508915	37.90362633	20.8306013	20.65389177	19.18480172	2.98493031	5.873150137	18.4770609	16.56726652	22.41560712	10.98413527	17.24175947	20.14668462	9.723622072	10.15088731	23.31244131	25.20881944	18.54278508	16.26849822	21.72534707	21.60813529	19.4395113	16.65793201
ENSMUSG00000024395	35.58223059	27.54380002	21.66224762	29.97904332	25.48186024	27.05454728	15.28657501	21.49315657	27.16456391	26.30433558	22.23518843	30.39225023	33.40904567	33.77802237	28.35487615	28.11495725	33.50545044	27.2646072	27.17484549	26.53652277	24.86758777	21.76531629	33.43710185	25.74989519
ENSMUSG00000024397	9.047937824	3.635165741	6.96633941	2.386684227	5.559128008	5.595789376	12.65683488	19.13372227	3.367274849	5.791846498	4.129762555	4.919535357	2.575348933	4.229396071	7.226790731	1.742720908	3.565225612	1.813153349	3.339901257	8.680673749	5.836496555	1.153882814	1.853318467	1.723425361
ENSMUSG00000024399	1.597028	0.487178	3.467028	0.463718	1.372776	0.941965	1.447224	4.122924	0.865574	0.424276	0.52878	1.862075	0.784353	1.067689	1.7817	0.080816	1.427696	0	1.183071	2.4724	2.443221	0	0.685703	0.623094
ENSMUSG00000024400	5.113894	5.524637	7.315493	4.482501	5.244778	3.924415	2.637873	2.90307	4.177285	4.340237	5.024331	3.208126	3.880794	4.301221	3.094627	3.154758	5.131713	4.078572	4.69448	4.286096	4.392551	4.283144	4.018148	3.503402
ENSMUSG00000024404	21.05891	30.900944	51.634136	19.913622	22.913321	19.860704	13.756198	15.272326	14.685624	16.793888	19.815382	15.683506	14.335729	16.073883	15.801764	19.137506	20.354137	19.709328	13.966789	12.488371	12.630424	15.83447	17.155621	14.297396
ENSMUSG00000024410	9.64753251	7.421718904	8.719673497	6.531960769	7.305771256	7.061012931	4.90759944	4.396220403	5.711171313	5.363898269	7.970576282	7.033556812	6.662344088	5.215078954	4.312132777	5.324315601	7.012398338	5.640052873	5.610444238	6.037108624	5.89465373	5.787809761	5.279031134	5.540105209
ENSMUSG00000024411	0.100492	1.188239	0.130524	2.532557	4.133698	0.180846	0.623711	0.395083	1.230262	1.100032	1.943779	1.663242	0.034342	0.090183	0.19568	4.43476	1.193624	1.797997	0.448185	0.121592	0.45165	2.087737	2.516357	4.003705
ENSMUSG00000024413	22.671581	35.181221	40.050655	27.134777	23.318222	18.948822	7.123518	14.077422	30.995012	18.802425	21.68055	16.798681	21.584915	25.862274	24.651348	17.758591	31.806194	27.197952	25.718821	21.881691	33.35078	25.72337	27.26819	25.743866
ENSMUSG00000024414	54.19913499	57.99780907	47.22610952	53.91120688	67.48203732	37.02440963	87.03579659	81.44124161	38.572096	40.93309722	29.7326209	78.63506898	64.57606133	44.40835131	61.9737022	49.92132368	42.6487075	42.98754042	48.13416909	42.6503992	47.08582036	34.64419463	42.96585133	32.68422212
ENSMUSG00000024422	13.80416528	13.08525636	12.20047247	11.02465719	10.34367477	11.858403	3.389790831	6.066200437	8.306053901	8.930287122	12.83035429	8.152719222	10.37788397	11.70555432	7.158122649	7.554872978	14.39581277	13.72920582	10.33379834	8.842190207	11.07511843	8.828542731	10.16168099	9.236267605
